Voltage (V vs Li/Li+),Electrolyte,Molar ratio cathode/(cathode+SE),Reaction,Erxn (eV/atom)
3.5,Li2.375Sc0.375Zr0.625Cl6,0.6722,0.3361 Fe1 F3 + 0.3361 Fe1 Cl3 + 0.3278 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6745 LiFeCl4 + 0.1482 Li3Zr4F19 + 0.0987 ScF3 + 0.0717 ZrCl4 + 0.0069 Li2ZrF6,-0.0627
3.5,Li2.375Sc0.375Zr0.625Cl6,0.7023,0.3512 Fe1 F3 + 0.3512 Fe1 Cl3 + 0.2977 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.7177 LiFeCl4 + 0.1762 ZrF4 + 0.0913 ScF3 + 0.0077 ZrCl4 + 0.0072 Li3Zr4F19,-0.0631
3.5,Li2.375Sc0.375Zr0.625Cl6,0.7525,0.3763 Fe1 F3 + 0.3763 Fe1 Cl3 + 0.2475 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6889 LiFeCl4 + 0.1671 ZrFeF6 + 0.0783 ScF3 + 0.0541 Li3Zr4F19 + 0.0116 ZrF4,-0.0621
3.5,Li2.375Sc0.375Zr0.625Cl6,0.7759,0.3880 Fe1 F3 + 0.3880 Fe1 Cl3 + 0.2241 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6711 LiFeCl4 + 0.1936 ZrFeF6 + 0.0719 ScF3 + 0.0404 Li2ZrF6 + 0.0230 FeF2,-0.0595
3.5,Li2.375Sc0.375Zr0.625Cl6,0.7993,0.3997 Fe1 F3 + 0.3997 Fe1 Cl3 + 0.2007 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6527 LiFeCl4 + 0.1533 ZrFeF6 + 0.0719 FeF2 + 0.0654 ScF3 + 0.0566 Li2ZrF6,-0.0555
3.5,Li2.375Sc0.375Zr0.625Cl6,0.8227,0.4114 Fe1 F3 + 0.4114 Fe1 Cl3 + 0.1773 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6338 LiFeCl4 + 0.1225 FeF2 + 0.1118 ZrFeF6 + 0.0733 Li2ZrF6 + 0.0587 ScF3,-0.0514
3.5,Li2.375Sc0.375Zr0.625Cl6,0.8462,0.4231 Fe1 F3 + 0.4231 Fe1 Cl3 + 0.1538 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6142 LiFeCl4 + 0.1746 FeF2 + 0.0905 Li2ZrF6 + 0.0690 ZrFeF6 + 0.0517 ScF3,-0.047
3.5,Li2.375Sc0.375Zr0.625Cl6,0.8696,0.4348 Fe1 F3 + 0.4348 Fe1 Cl3 + 0.1304 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5941 LiFeCl4 + 0.2283 FeF2 + 0.1083 Li2ZrF6 + 0.0446 ScF3 + 0.0248 ZrFeF6,-0.0423
3.5,Li2.375Sc0.375Zr0.625Cl6,0.8930,0.4465 Fe1 F3 + 0.4465 Fe1 Cl3 + 0.1070 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5732 LiFeCl4 + 0.2721 FeF2 + 0.1084 Li2ZrF6 + 0.0372 ScF3 + 0.0091 Li3FeF6,-0.0371
3.5,Li2.375Sc0.375Zr0.625Cl6,0.9164,0.4582 Fe1 F3 + 0.4582 Fe1 Cl3 + 0.0836 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5517 LiFeCl4 + 0.3029 FeF2 + 0.0861 Li2ZrF6 + 0.0298 Li3FeF6 + 0.0295 ScF3,-0.0313
3.5,Li2.375Sc0.375Zr0.625Cl6,0.9398,0.4699 Fe1 F3 + 0.4699 Fe1 Cl3 + 0.0602 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5295 LiFeCl4 + 0.3348 FeF2 + 0.0630 Li2ZrF6 + 0.0511 Li3FeF6 + 0.0216 ScF3,-0.0251
3.5,Li2.375Sc0.375Zr0.625Cl6,0.9632,0.4816 Fe1 F3 + 0.4816 Fe1 Cl3 + 0.0368 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5065 LiFeCl4 + 0.3678 FeF2 + 0.0732 Li3FeF6 + 0.0392 Li2ZrF6 + 0.0134 ScF3,-0.0186
3.5,Li2.375Sc0.375Zr0.625Cl6,0.9866,0.4933 Fe1 F3 + 0.4933 Fe1 Cl3 + 0.0134 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4827 LiFeCl4 + 0.4019 FeF2 + 0.0960 Li3FeF6 + 0.0145 Li2ZrF6 + 0.0050 ScF3,-0.0116
3.6,Li2.375Sc0.375Zr0.625Cl6,0.4281,0.2140 Fe1 F3 + 0.2140 Fe1 Cl3 + 0.5719 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.3745 LiFeCl4 + 0.3127 ZrCl4 + 0.1627 LiCl + 0.1498 ScF3 + 0.0003 ScCl3,-0.0403
3.6,Li2.375Sc0.375Zr0.625Cl6,0.6455,0.3227 Fe1 F3 + 0.3227 Fe1 Cl3 + 0.3545 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6374 LiFeCl4 + 0.1312 Li2ZrF6 + 0.1251 ZrCl4 + 0.1050 ScF3 + 0.0013 LiCl,-0.0645
3.6,Li2.375Sc0.375Zr0.625Cl6,0.6722,0.3361 Fe1 F3 + 0.3361 Fe1 Cl3 + 0.3278 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6745 LiFeCl4 + 0.1482 Li3Zr4F19 + 0.0987 ScF3 + 0.0717 ZrCl4 + 0.0069 Li2ZrF6,-0.0669
3.6,Li2.375Sc0.375Zr0.625Cl6,0.7023,0.3512 Fe1 F3 + 0.3512 Fe1 Cl3 + 0.2977 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.7177 LiFeCl4 + 0.1762 ZrF4 + 0.0913 ScF3 + 0.0077 ZrCl4 + 0.0072 Li3Zr4F19,-0.0677
3.6,Li2.375Sc0.375Zr0.625Cl6,0.7291,0.3645 Fe1 F3 + 0.3645 Fe1 Cl3 + 0.2709 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5525 LiFeCl4 + 0.1778 Li3Zr4F19 + 0.1640 FeCl3 + 0.0844 ScF3 + 0.0213 ZrF4,-0.0674
3.6,Li2.375Sc0.375Zr0.625Cl6,0.7525,0.3763 Fe1 F3 + 0.3763 Fe1 Cl3 + 0.2475 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6680 LiFeCl4 + 0.1560 ZrFeF6 + 0.0783 ScF3 + 0.0754 Li3Zr4F19 + 0.0223 FeCl3,-0.0655
3.6,Li2.375Sc0.375Zr0.625Cl6,0.7759,0.3880 Fe1 F3 + 0.3880 Fe1 Cl3 + 0.2241 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6711 LiFeCl4 + 0.1936 ZrFeF6 + 0.0719 ScF3 + 0.0404 Li2ZrF6 + 0.0230 FeF2,-0.0621
3.6,Li2.375Sc0.375Zr0.625Cl6,0.7993,0.3997 Fe1 F3 + 0.3997 Fe1 Cl3 + 0.2007 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6527 LiFeCl4 + 0.1533 ZrFeF6 + 0.0719 FeF2 + 0.0654 ScF3 + 0.0566 Li2ZrF6,-0.0573
3.6,Li2.375Sc0.375Zr0.625Cl6,0.8227,0.4114 Fe1 F3 + 0.4114 Fe1 Cl3 + 0.1773 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6338 LiFeCl4 + 0.1225 FeF2 + 0.1118 ZrFeF6 + 0.0733 Li2ZrF6 + 0.0587 ScF3,-0.0524
3.6,Li2.375Sc0.375Zr0.625Cl6,0.8462,0.4231 Fe1 F3 + 0.4231 Fe1 Cl3 + 0.1538 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6142 LiFeCl4 + 0.1746 FeF2 + 0.0905 Li2ZrF6 + 0.0690 ZrFeF6 + 0.0517 ScF3,-0.0471
3.6,Li2.375Sc0.375Zr0.625Cl6,0.8696,0.4348 Fe1 F3 + 0.4348 Fe1 Cl3 + 0.1304 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5941 LiFeCl4 + 0.2283 FeF2 + 0.1083 Li2ZrF6 + 0.0446 ScF3 + 0.0248 ZrFeF6,-0.0416
3.6,Li2.375Sc0.375Zr0.625Cl6,0.8930,0.4465 Fe1 F3 + 0.4465 Fe1 Cl3 + 0.1070 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5732 LiFeCl4 + 0.2604 FeF2 + 0.1084 Li2ZrF6 + 0.0372 ScF3 + 0.0209 LiFe2F6,-0.0357
3.6,Li2.375Sc0.375Zr0.625Cl6,0.9164,0.4582 Fe1 F3 + 0.4582 Fe1 Cl3 + 0.0836 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5517 LiFeCl4 + 0.2647 FeF2 + 0.0861 Li2ZrF6 + 0.0681 LiFe2F6 + 0.0295 ScF3,-0.0292
3.6,Li2.375Sc0.375Zr0.625Cl6,0.9398,0.4699 Fe1 F3 + 0.4699 Fe1 Cl3 + 0.0602 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5295 LiFeCl4 + 0.2691 FeF2 + 0.1168 LiFe2F6 + 0.0630 Li2ZrF6 + 0.0216 ScF3,-0.0223
3.6,Li2.375Sc0.375Zr0.625Cl6,0.9632,0.4816 Fe1 F3 + 0.4816 Fe1 Cl3 + 0.0368 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5065 LiFeCl4 + 0.2737 FeF2 + 0.1672 LiFe2F6 + 0.0392 Li2ZrF6 + 0.0134 ScF3,-0.015
3.6,Li2.375Sc0.375Zr0.625Cl6,0.9866,0.4933 Fe1 F3 + 0.4933 Fe1 Cl3 + 0.0134 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4827 LiFeCl4 + 0.2785 FeF2 + 0.2194 LiFe2F6 + 0.0145 Li2ZrF6 + 0.0050 ScF3,-0.0073
3.7,Li2.375Sc0.375Zr0.625Cl6,0.4281,0.2140 Fe1 F3 + 0.2140 Fe1 Cl3 + 0.5719 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.3745 LiFeCl4 + 0.3127 ZrCl4 + 0.1627 LiCl + 0.1498 ScF3 + 0.0003 ScCl3,-0.0416
3.7,Li2.375Sc0.375Zr0.625Cl6,0.6455,0.3227 Fe1 F3 + 0.3227 Fe1 Cl3 + 0.3545 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6374 LiFeCl4 + 0.1312 Li2ZrF6 + 0.1251 ZrCl4 + 0.1050 ScF3 + 0.0013 LiCl,-0.0669
3.7,Li2.375Sc0.375Zr0.625Cl6,0.6722,0.3361 Fe1 F3 + 0.3361 Fe1 Cl3 + 0.3278 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6745 LiFeCl4 + 0.1482 Li3Zr4F19 + 0.0987 ScF3 + 0.0717 ZrCl4 + 0.0069 Li2ZrF6,-0.0695
3.7,Li2.375Sc0.375Zr0.625Cl6,0.7023,0.3512 Fe1 F3 + 0.3512 Fe1 Cl3 + 0.2977 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.7177 LiFeCl4 + 0.1762 ZrF4 + 0.0913 ScF3 + 0.0077 ZrCl4 + 0.0072 Li3Zr4F19,-0.0704
3.7,Li2.375Sc0.375Zr0.625Cl6,0.7291,0.3645 Fe1 F3 + 0.3645 Fe1 Cl3 + 0.2709 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5525 LiFeCl4 + 0.1778 Li3Zr4F19 + 0.1640 FeCl3 + 0.0844 ScF3 + 0.0213 ZrF4,-0.0703
3.7,Li2.375Sc0.375Zr0.625Cl6,0.7625,0.3813 Fe1 F3 + 0.3813 Fe1 Cl3 + 0.2375 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4088 FeCl3 + 0.2981 LiFeCl4 + 0.2041 Li2ZrF6 + 0.0756 ScF3 + 0.0135 Li3Zr4F19,-0.0671
3.7,Li2.375Sc0.375Zr0.625Cl6,0.7860,0.3930 Fe1 F3 + 0.3930 Fe1 Cl3 + 0.2140 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4308 FeCl3 + 0.2594 LiFeCl4 + 0.2017 Li2ZrF6 + 0.0692 ScF3 + 0.0389 FeF3,-0.0622
3.7,Li2.375Sc0.375Zr0.625Cl6,0.8094,0.4047 Fe1 F3 + 0.4047 Fe1 Cl3 + 0.1906 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4375 FeCl3 + 0.2345 LiFeCl4 + 0.1824 Li2ZrF6 + 0.0830 FeF3 + 0.0625 ScF3,-0.0568
3.7,Li2.375Sc0.375Zr0.625Cl6,0.8328,0.4164 Fe1 F3 + 0.4164 Fe1 Cl3 + 0.1672 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4443 FeCl3 + 0.2090 LiFeCl4 + 0.1625 Li2ZrF6 + 0.1285 FeF3 + 0.0557 ScF3,-0.0511
3.7,Li2.375Sc0.375Zr0.625Cl6,0.8562,0.4281 Fe1 F3 + 0.4281 Fe1 Cl3 + 0.1438 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4513 FeCl3 + 0.1825 LiFeCl4 + 0.1755 FeF3 + 0.1420 Li2ZrF6 + 0.0487 ScF3,-0.0451
3.7,Li2.375Sc0.375Zr0.625Cl6,0.8796,0.4398 Fe1 F3 + 0.4398 Fe1 Cl3 + 0.1204 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4586 FeCl3 + 0.2239 FeF3 + 0.1553 LiFeCl4 + 0.1208 Li2ZrF6 + 0.0414 ScF3,-0.0388
3.7,Li2.375Sc0.375Zr0.625Cl6,0.9030,0.4515 Fe1 F3 + 0.4515 Fe1 Cl3 + 0.0970 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4661 FeCl3 + 0.2740 FeF3 + 0.1271 LiFeCl4 + 0.0989 Li2ZrF6 + 0.0339 ScF3,-0.0321
3.7,Li2.375Sc0.375Zr0.625Cl6,0.9264,0.4632 Fe1 F3 + 0.4632 Fe1 Cl3 + 0.0736 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4739 FeCl3 + 0.3257 FeF3 + 0.0981 LiFeCl4 + 0.0763 Li2ZrF6 + 0.0261 ScF3,-0.0251
3.7,Li2.375Sc0.375Zr0.625Cl6,0.9498,0.4749 Fe1 F3 + 0.4749 Fe1 Cl3 + 0.0502 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4819 FeCl3 + 0.3791 FeF3 + 0.0680 LiFeCl4 + 0.0529 Li2ZrF6 + 0.0181 ScF3,-0.0176
3.7,Li2.375Sc0.375Zr0.625Cl6,0.9732,0.4866 Fe1 F3 + 0.4866 Fe1 Cl3 + 0.0268 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4902 FeCl3 + 0.4344 FeF3 + 0.0369 LiFeCl4 + 0.0287 Li2ZrF6 + 0.0098 ScF3,-0.0097
3.7,Li2.375Sc0.375Zr0.625Cl6,0.9967,0.4983 Fe1 F3 + 0.4983 Fe1 Cl3 + 0.0033 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4987 FeCl3 + 0.4917 FeF3 + 0.0047 LiFeCl4 + 0.0036 Li2ZrF6 + 0.0013 ScF3,-0.0012
3.8,Li2.375Sc0.375Zr0.625Cl6,0.4281,0.2140 Fe1 F3 + 0.2140 Fe1 Cl3 + 0.5719 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.3745 LiFeCl4 + 0.3127 ZrCl4 + 0.1627 LiCl + 0.1498 ScF3 + 0.0003 ScCl3,-0.0416
3.8,Li2.375Sc0.375Zr0.625Cl6,0.6455,0.3227 Fe1 F3 + 0.3227 Fe1 Cl3 + 0.3545 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6374 LiFeCl4 + 0.1312 Li2ZrF6 + 0.1251 ZrCl4 + 0.1050 ScF3 + 0.0013 LiCl,-0.0669
3.8,Li2.375Sc0.375Zr0.625Cl6,0.6722,0.3361 Fe1 F3 + 0.3361 Fe1 Cl3 + 0.3278 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6745 LiFeCl4 + 0.1482 Li3Zr4F19 + 0.0987 ScF3 + 0.0717 ZrCl4 + 0.0069 Li2ZrF6,-0.0695
3.8,Li2.375Sc0.375Zr0.625Cl6,0.7023,0.3512 Fe1 F3 + 0.3512 Fe1 Cl3 + 0.2977 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.7177 LiFeCl4 + 0.1762 ZrF4 + 0.0913 ScF3 + 0.0077 ZrCl4 + 0.0072 Li3Zr4F19,-0.0704
3.8,Li2.375Sc0.375Zr0.625Cl6,0.7291,0.3645 Fe1 F3 + 0.3645 Fe1 Cl3 + 0.2709 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5525 LiFeCl4 + 0.1778 Li3Zr4F19 + 0.1640 FeCl3 + 0.0844 ScF3 + 0.0213 ZrF4,-0.0703
3.8,Li2.375Sc0.375Zr0.625Cl6,0.7625,0.3813 Fe1 F3 + 0.3813 Fe1 Cl3 + 0.2375 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4088 FeCl3 + 0.2981 LiFeCl4 + 0.2041 Li2ZrF6 + 0.0756 ScF3 + 0.0135 Li3Zr4F19,-0.0671
3.8,Li2.375Sc0.375Zr0.625Cl6,0.7860,0.3930 Fe1 F3 + 0.3930 Fe1 Cl3 + 0.2140 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4308 FeCl3 + 0.2594 LiFeCl4 + 0.2017 Li2ZrF6 + 0.0692 ScF3 + 0.0389 FeF3,-0.0622
3.8,Li2.375Sc0.375Zr0.625Cl6,0.8094,0.4047 Fe1 F3 + 0.4047 Fe1 Cl3 + 0.1906 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4375 FeCl3 + 0.2345 LiFeCl4 + 0.1824 Li2ZrF6 + 0.0830 FeF3 + 0.0625 ScF3,-0.0568
3.8,Li2.375Sc0.375Zr0.625Cl6,0.8328,0.4164 Fe1 F3 + 0.4164 Fe1 Cl3 + 0.1672 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4443 FeCl3 + 0.2090 LiFeCl4 + 0.1625 Li2ZrF6 + 0.1285 FeF3 + 0.0557 ScF3,-0.0511
3.8,Li2.375Sc0.375Zr0.625Cl6,0.8562,0.4281 Fe1 F3 + 0.4281 Fe1 Cl3 + 0.1438 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4513 FeCl3 + 0.1825 LiFeCl4 + 0.1755 FeF3 + 0.1420 Li2ZrF6 + 0.0487 ScF3,-0.0451
3.8,Li2.375Sc0.375Zr0.625Cl6,0.8796,0.4398 Fe1 F3 + 0.4398 Fe1 Cl3 + 0.1204 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4586 FeCl3 + 0.2239 FeF3 + 0.1553 LiFeCl4 + 0.1208 Li2ZrF6 + 0.0414 ScF3,-0.0388
3.8,Li2.375Sc0.375Zr0.625Cl6,0.9030,0.4515 Fe1 F3 + 0.4515 Fe1 Cl3 + 0.0970 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4661 FeCl3 + 0.2740 FeF3 + 0.1271 LiFeCl4 + 0.0989 Li2ZrF6 + 0.0339 ScF3,-0.0321
3.8,Li2.375Sc0.375Zr0.625Cl6,0.9264,0.4632 Fe1 F3 + 0.4632 Fe1 Cl3 + 0.0736 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4739 FeCl3 + 0.3257 FeF3 + 0.0981 LiFeCl4 + 0.0763 Li2ZrF6 + 0.0261 ScF3,-0.0251
3.8,Li2.375Sc0.375Zr0.625Cl6,0.9498,0.4749 Fe1 F3 + 0.4749 Fe1 Cl3 + 0.0502 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4819 FeCl3 + 0.3791 FeF3 + 0.0680 LiFeCl4 + 0.0529 Li2ZrF6 + 0.0181 ScF3,-0.0176
3.8,Li2.375Sc0.375Zr0.625Cl6,0.9732,0.4866 Fe1 F3 + 0.4866 Fe1 Cl3 + 0.0268 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4902 FeCl3 + 0.4344 FeF3 + 0.0369 LiFeCl4 + 0.0287 Li2ZrF6 + 0.0098 ScF3,-0.0097
3.8,Li2.375Sc0.375Zr0.625Cl6,0.9967,0.4983 Fe1 F3 + 0.4983 Fe1 Cl3 + 0.0033 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4987 FeCl3 + 0.4917 FeF3 + 0.0047 LiFeCl4 + 0.0036 Li2ZrF6 + 0.0013 ScF3,-0.0012
3.9,Li2.375Sc0.375Zr0.625Cl6,0.4281,0.2140 Fe1 F3 + 0.2140 Fe1 Cl3 + 0.5719 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.3745 LiFeCl4 + 0.3127 ZrCl4 + 0.1627 LiCl + 0.1498 ScF3 + 0.0003 ScCl3,-0.0416
3.9,Li2.375Sc0.375Zr0.625Cl6,0.6455,0.3227 Fe1 F3 + 0.3227 Fe1 Cl3 + 0.3545 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6374 LiFeCl4 + 0.1312 Li2ZrF6 + 0.1251 ZrCl4 + 0.1050 ScF3 + 0.0013 LiCl,-0.0669
3.9,Li2.375Sc0.375Zr0.625Cl6,0.6722,0.3361 Fe1 F3 + 0.3361 Fe1 Cl3 + 0.3278 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6745 LiFeCl4 + 0.1482 Li3Zr4F19 + 0.0987 ScF3 + 0.0717 ZrCl4 + 0.0069 Li2ZrF6,-0.0695
3.9,Li2.375Sc0.375Zr0.625Cl6,0.7023,0.3512 Fe1 F3 + 0.3512 Fe1 Cl3 + 0.2977 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.7177 LiFeCl4 + 0.1762 ZrF4 + 0.0913 ScF3 + 0.0077 ZrCl4 + 0.0072 Li3Zr4F19,-0.0704
3.9,Li2.375Sc0.375Zr0.625Cl6,0.7291,0.3645 Fe1 F3 + 0.3645 Fe1 Cl3 + 0.2709 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5525 LiFeCl4 + 0.1778 Li3Zr4F19 + 0.1640 FeCl3 + 0.0844 ScF3 + 0.0213 ZrF4,-0.0703
3.9,Li2.375Sc0.375Zr0.625Cl6,0.7625,0.3813 Fe1 F3 + 0.3813 Fe1 Cl3 + 0.2375 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4088 FeCl3 + 0.2981 LiFeCl4 + 0.2041 Li2ZrF6 + 0.0756 ScF3 + 0.0135 Li3Zr4F19,-0.0671
3.9,Li2.375Sc0.375Zr0.625Cl6,0.7860,0.3930 Fe1 F3 + 0.3930 Fe1 Cl3 + 0.2140 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4308 FeCl3 + 0.2594 LiFeCl4 + 0.2017 Li2ZrF6 + 0.0692 ScF3 + 0.0389 FeF3,-0.0622
3.9,Li2.375Sc0.375Zr0.625Cl6,0.8094,0.4047 Fe1 F3 + 0.4047 Fe1 Cl3 + 0.1906 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4375 FeCl3 + 0.2345 LiFeCl4 + 0.1824 Li2ZrF6 + 0.0830 FeF3 + 0.0625 ScF3,-0.0568
3.9,Li2.375Sc0.375Zr0.625Cl6,0.8328,0.4164 Fe1 F3 + 0.4164 Fe1 Cl3 + 0.1672 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4443 FeCl3 + 0.2090 LiFeCl4 + 0.1625 Li2ZrF6 + 0.1285 FeF3 + 0.0557 ScF3,-0.0511
3.9,Li2.375Sc0.375Zr0.625Cl6,0.8562,0.4281 Fe1 F3 + 0.4281 Fe1 Cl3 + 0.1438 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4513 FeCl3 + 0.1825 LiFeCl4 + 0.1755 FeF3 + 0.1420 Li2ZrF6 + 0.0487 ScF3,-0.0451
3.9,Li2.375Sc0.375Zr0.625Cl6,0.8796,0.4398 Fe1 F3 + 0.4398 Fe1 Cl3 + 0.1204 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4586 FeCl3 + 0.2239 FeF3 + 0.1553 LiFeCl4 + 0.1208 Li2ZrF6 + 0.0414 ScF3,-0.0388
3.9,Li2.375Sc0.375Zr0.625Cl6,0.9030,0.4515 Fe1 F3 + 0.4515 Fe1 Cl3 + 0.0970 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4661 FeCl3 + 0.2740 FeF3 + 0.1271 LiFeCl4 + 0.0989 Li2ZrF6 + 0.0339 ScF3,-0.0321
3.9,Li2.375Sc0.375Zr0.625Cl6,0.9264,0.4632 Fe1 F3 + 0.4632 Fe1 Cl3 + 0.0736 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4739 FeCl3 + 0.3257 FeF3 + 0.0981 LiFeCl4 + 0.0763 Li2ZrF6 + 0.0261 ScF3,-0.0251
3.9,Li2.375Sc0.375Zr0.625Cl6,0.9498,0.4749 Fe1 F3 + 0.4749 Fe1 Cl3 + 0.0502 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4819 FeCl3 + 0.3791 FeF3 + 0.0680 LiFeCl4 + 0.0529 Li2ZrF6 + 0.0181 ScF3,-0.0176
3.9,Li2.375Sc0.375Zr0.625Cl6,0.9732,0.4866 Fe1 F3 + 0.4866 Fe1 Cl3 + 0.0268 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4902 FeCl3 + 0.4344 FeF3 + 0.0369 LiFeCl4 + 0.0287 Li2ZrF6 + 0.0098 ScF3,-0.0097
3.9,Li2.375Sc0.375Zr0.625Cl6,0.9967,0.4983 Fe1 F3 + 0.4983 Fe1 Cl3 + 0.0033 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4987 FeCl3 + 0.4917 FeF3 + 0.0047 LiFeCl4 + 0.0036 Li2ZrF6 + 0.0013 ScF3,-0.0012
4.0,Li2.375Sc0.375Zr0.625Cl6,0.4281,0.2140 Fe1 F3 + 0.2140 Fe1 Cl3 + 0.5719 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.3745 LiFeCl4 + 0.3127 ZrCl4 + 0.1627 LiCl + 0.1498 ScF3 + 0.0003 ScCl3,-0.0416
4.0,Li2.375Sc0.375Zr0.625Cl6,0.6455,0.3227 Fe1 F3 + 0.3227 Fe1 Cl3 + 0.3545 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6374 LiFeCl4 + 0.1312 Li2ZrF6 + 0.1251 ZrCl4 + 0.1050 ScF3 + 0.0013 LiCl,-0.0669
4.0,Li2.375Sc0.375Zr0.625Cl6,0.6722,0.3361 Fe1 F3 + 0.3361 Fe1 Cl3 + 0.3278 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6745 LiFeCl4 + 0.1482 Li3Zr4F19 + 0.0987 ScF3 + 0.0717 ZrCl4 + 0.0069 Li2ZrF6,-0.0695
4.0,Li2.375Sc0.375Zr0.625Cl6,0.7023,0.3512 Fe1 F3 + 0.3512 Fe1 Cl3 + 0.2977 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.7177 LiFeCl4 + 0.1762 ZrF4 + 0.0913 ScF3 + 0.0077 ZrCl4 + 0.0072 Li3Zr4F19,-0.0704
4.0,Li2.375Sc0.375Zr0.625Cl6,0.7291,0.3645 Fe1 F3 + 0.3645 Fe1 Cl3 + 0.2709 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5525 LiFeCl4 + 0.1778 Li3Zr4F19 + 0.1640 FeCl3 + 0.0844 ScF3 + 0.0213 ZrF4,-0.0703
